client_id,days_since_prev,contacts_before,outcome_id
38089,352,1,2
38091,364,2,1
38093,359,1,1
38094,361,4,1
38095,371,1,1
38096,294,5,1
38098,361,1,2
38101,360,7,1
38105,373,2,1
38107,366,7,2
38108,352,6,2
38109,371,2,2
38112,176,3,2
38114,366,1,2
38116,357,3,2
38117,346,1,1
38118,344,3,2
38123,360,7,1
38125,262,7,1
38126,298,2,1
38127,365,2,1
38131,301,1,1
38137,365,6,1
38138,353,1,1
38140,176,1,1
38144,345,1,2
38145,298,1,1
38146,176,1,1
38147,371,2,2
38150,319,5,1
38153,371,2,1
38154,344,4,1
38155,368,5,1
38156,361,3,1
38158,340,15,2
38160,365,1,1
38162,365,1,1
38163,343,7,1
38165,368,4,1
38167,368,2,1
38172,352,2,1
38173,331,29,1
38174,291,5,1
38175,365,2,1
38176,359,1,2
38181,340,4,1
38183,364,1,1
38187,364,1,1
38188,357,3,1
38189,310,7,1
38191,291,2,2
38194,351,5,1
38195,175,6,1
38196,364,1,1
38198,371,5,1
38199,368,2,1
38200,176,1,1
38203,365,4,2
38204,178,1,1
38207,352,1,1
38211,277,1,1
38212,177,2,1
38215,357,1,1
38218,266,2,1
38220,371,2,1
38221,330,5,1
38223,347,3,1
38225,345,1,1
38226,291,3,1
38228,351,12,2
38230,302,2,2
38231,304,5,1
38235,361,2,1
38236,311,2,1
38237,350,8,1
38241,364,3,2
38246,360,5,1
38247,277,4,1
38248,368,3,1
38249,364,1,2
38251,371,1,1
38252,365,5,1
38253,353,5,2
38254,361,4,1
38255,353,3,2
38256,346,10,1
38257,354,1,2
38260,176,1,1
38261,364,1,2
38262,297,4,1
38263,312,3,1
38264,347,3,1
38266,368,1,1
38267,298,1,1
38269,367,4,1
38272,179,4,1
38273,352,5,1
38275,352,1,1
38276,274,2,1
38277,368,4,1
38278,345,4,2
38283,343,4,1
38285,368,1,1
38288,361,3,1
38290,88,1,2
38292,297,2,2
38294,368,1,1
38298,350,5,2
38301,329,3,1
38303,345,3,1
38304,364,2,2
38308,345,2,1
38311,361,3,2
38315,298,1,2
38318,367,1,2
38319,360,4,2
38322,368,1,1
38323,368,1,1
38324,337,6,2
38327,353,58,2
38328,345,1,1
38329,176,2,1
38334,368,2,1
38335,323,2,1
38336,361,1,1
38337,365,2,2
38344,329,4,1
38347,175,3,2
38351,359,2,1
38356,298,3,2
38357,175,6,1
38359,340,1,1
38360,359,3,3
38366,352,1,2
38367,373,1,2
38369,175,7,2
38371,270,8,2
38372,364,3,1
38374,309,1,1
38376,268,4,1
38380,298,1,1
38385,330,2,1
38388,176,1,1
38391,345,1,2
38393,371,1,1
38394,373,1,1
38395,337,3,1
38396,352,1,1
38397,361,2,1
38399,368,1,1
38401,359,1,1
38403,361,1,1
38406,350,1,1
38410,372,2,1
38411,361,1,1
38414,352,1,2
38417,276,3,1
38420,372,1,1
38424,371,1,2
38425,364,1,1
38427,295,3,1
38429,347,3,2
38430,333,2,1
38431,354,2,1
38432,178,1,1
38434,175,4,1
38436,352,1,2
38437,298,1,1
38438,352,2,1
38439,312,6,2
38440,350,1,1
38442,374,1,1
38443,347,2,1
38447,352,4,1
38454,360,3,1
38462,372,3,1
38470,178,3,1
38472,361,1,2
38473,351,2,1
38475,297,1,2
38477,353,3,1
38478,367,3,1
38479,346,1,1
38480,330,2,1
38482,294,2,3
38484,366,4,1
38485,274,3,2
38486,359,2,2
38489,343,3,1
38491,366,1,1
38492,352,2,1
38494,357,1,2
38496,176,1,2
38498,176,1,1
38499,367,2,1
38503,364,3,2
38504,294,1,2
38505,330,1,1
38507,351,4,1
38508,352,1,1
38512,351,6,2
38514,297,1,1
38516,373,3,1
38520,359,1,1
38524,359,2,1
38527,296,3,1
38530,297,2,2
38532,371,2,3
38534,176,1,1
38537,371,2,1
38538,332,3,1
38539,298,1,1
38541,352,1,3
38545,352,2,2
38551,373,1,2
38553,373,4,2
38554,353,2,2
38556,337,12,1
38557,374,2,1
38558,368,1,1
38559,346,1,2
38563,354,1,1
38564,372,4,1
38565,177,1,1
38569,373,2,1
38570,359,5,2
38573,288,4,1
38574,365,24,2
38576,333,18,1
38577,352,1,2
38580,346,5,1
38582,340,2,1
38583,347,4,1
38584,177,6,2
38587,298,1,1
38588,178,1,1
38590,372,1,2
38591,365,2,1
38593,364,2,2
38594,177,5,1
38597,368,1,1
38605,366,7,2
38606,178,3,1
38608,175,3,2
38612,367,7,2
38613,365,5,2
38614,368,1,1
38615,360,1,1
38618,359,2,1
38631,368,4,1
38632,347,9,1
38633,371,5,2
38635,365,1,1
38636,368,1,1
38637,361,2,1
38643,364,3,1
38644,364,2,1
38645,371,2,1
38646,291,6,1
38653,352,2,1
38654,368,2,1
38655,179,5,1
38658,361,3,1
38661,374,2,2
38662,331,13,1
38664,347,1,1
38667,353,3,1
38668,361,2,1
38669,175,4,1
38670,297,3,1
38672,298,1,1
38674,357,1,1
38675,372,2,1
38676,366,4,2
38677,359,2,1
38680,371,1,1
38681,346,2,1
38683,333,1,1
38684,371,1,1
38686,345,9,2
38687,343,3,1
38689,368,2,1
38691,375,1,1
38692,365,1,2
38696,367,3,1
38700,175,5,1
38701,175,3,1
38703,331,16,2
38704,359,3,1
38707,179,3,1
38710,351,5,1
38711,332,6,1
38717,333,5,2
38718,343,4,2
38719,359,1,1
38721,352,2,1
38722,350,1,1
38724,330,2,1
38726,312,1,1
38727,364,1,2
38729,175,5,1
38730,364,9,2
38731,366,1,2
38732,350,3,1
38740,356,2,1
38741,178,6,3
38743,178,1,2
38745,179,1,1
38747,368,3,1
38748,355,2,1
38750,357,13,2
38751,178,5,1
38756,348,2,1
38760,334,4,1
38761,355,4,2
38767,178,5,2
38771,364,22,2
38772,371,2,2
38773,362,8,2
38777,350,11,2
38782,364,2,1
38783,349,6,2
38785,371,1,1
38789,360,5,1
38790,362,1,2
38791,354,1,3
38792,298,1,1
38797,368,1,2
38798,179,10,1
38801,349,2,2
38802,180,2,2
38803,367,25,1
38804,363,9,1
38810,350,9,2
38814,178,15,1
38815,350,2,1
38816,293,6,2
38820,300,2,3
38822,356,2,2
38825,348,5,1
38826,370,1,1
38829,304,2,3
38830,367,4,2
38837,299,2,2
38838,355,2,1
38839,355,2,1
38840,178,5,1
38846,350,1,1
38847,368,4,1
38848,264,6,1
38849,180,1,1
38851,180,3,1
38852,362,28,1
38853,364,2,2
38856,266,8,1
38857,355,3,1
38861,370,1,1
38862,355,1,1
38864,370,1,1
38866,363,1,1
38867,349,5,2
38868,180,2,1
38871,357,2,2
38872,180,3,1
38874,363,2,1
38875,180,3,1
38876,367,4,2
38878,369,4,2
38880,367,3,1
38886,293,5,1
38887,364,1,1
38895,363,11,2
38898,178,1,1
38899,350,6,1
38902,354,1,1
38906,178,1,1
38912,334,4,2
38914,370,1,1
38917,346,11,1
38920,349,2,1
38924,304,1,1
38927,360,1,3
38930,341,1,1
38935,370,1,2
38938,355,1,1
38939,298,2,2
38940,370,3,2
38944,269,4,1
38947,348,1,1
38950,340,2,2
38953,178,1,1
38954,178,3,2
38965,367,6,2
38969,370,1,1
38970,362,1,2
38975,180,3,1
38977,360,1,1
38980,353,6,1
38981,370,2,1
38990,370,1,1
38991,357,6,3
38993,355,3,1
38996,355,1,1
39000,294,3,1
39005,178,3,1
39006,264,5,1
39008,263,13,1
39012,335,1,2
39019,349,1,2
39020,364,1,3
39022,355,1,1
39023,349,2,2
39024,356,2,1
39026,332,4,2
39027,297,1,2
39031,74,3,3
39032,367,2,3
39035,178,1,2
39044,350,4,1
39051,370,1,3
39052,315,2,1
39059,178,1,3
39066,367,2,2
39072,370,1,1
39075,362,8,2
39077,279,2,1
39080,347,2,3
39081,178,1,1
39090,374,2,2
39091,301,2,3
39092,370,3,1
39095,355,1,2
39096,355,2,1
39106,306,4,3
39108,355,2,1
39111,356,1,1
39112,279,2,1
39116,354,2,1
39118,336,2,3
39119,362,1,1
39124,356,2,1
39126,364,1,2
39128,378,2,1
39130,178,1,3
39131,374,3,2
39132,350,2,1
39133,360,1,1
39134,347,3,2
39137,355,2,1
39139,321,14,2
39142,349,32,1
39152,315,3,1
39158,341,19,1
39160,370,2,2
39161,311,2,1
39162,299,3,2
39164,273,7,2
39165,364,13,1
39168,178,3,1
39169,356,4,2
39172,354,7,2
39174,355,5,1
39177,280,5,1
39179,349,6,1
39183,333,2,1
39189,346,2,1
39192,374,1,2
39193,272,6,1
39198,350,4,2
39204,178,3,2
39206,374,1,2
39208,356,1,1
39209,300,1,2
39211,350,5,2
39213,291,5,1
39217,355,1,1
39219,349,3,3
39220,355,4,1
39221,356,4,1
39222,336,2,1
39223,348,3,1
39224,364,3,2
39225,356,4,1
39226,336,6,2
39231,301,1,1
39235,349,1,1
39236,355,1,1
39237,374,1,1
39240,329,3,1
39243,279,4,1
39245,362,1,1
39248,355,1,2
39249,353,5,1
39250,356,2,2
39252,355,1,2
39256,360,1,1
39257,368,1,1
39263,369,4,1
39264,346,6,1
39269,360,4,1
39270,354,3,1
39271,262,2,1
39273,336,13,2
39280,355,3,2
39281,360,3,2
39282,357,4,1
39285,355,4,2
39288,350,7,2
39291,363,2,2
39294,362,7,1
39295,329,15,2
39296,279,2,2
39300,350,2,1
39303,355,1,2
39308,300,1,1
39312,350,2,1
39315,314,4,1
39317,355,1,1
39321,364,8,1
39329,367,1,2
39331,374,1,2
39332,341,3,1
39341,278,6,3
39342,356,2,1
39347,356,3,2
39352,368,3,1
39356,308,3,3
39361,298,6,3
39363,108,2,2
39364,60,1,1
39365,106,1,1
39366,95,2,3
39370,109,1,1
39377,186,1,1
39381,108,3,1
39385,93,4,3
39386,95,1,1
39389,14,9,1
39390,59,2,1
39391,10,6,1
39400,63,5,1
39401,93,3,3
39402,94,4,3
39404,310,1,2
39407,183,3,1
39409,184,1,1
39410,94,3,1
39413,94,1,3
39415,101,2,1
39417,95,2,3
39418,98,6,3
39419,379,1,1
39424,94,2,2
39425,186,1,3
39426,107,5,1
39430,92,2,2
39434,101,1,2
39438,103,2,1
39440,187,3,3
39442,88,1,1
39449,97,1,2
39452,108,1,1
39456,321,1,1
39463,185,1,2
39465,35,2,1
39472,186,1,1
39476,40,2,1
39481,83,2,3
39483,363,5,1
39488,96,2,3
39491,272,4,1
39496,35,2,1
39499,111,1,1
39502,18,3,1
39503,306,8,1
39505,97,1,3
39510,103,1,3
39511,353,1,2
39513,21,3,1
39515,111,6,1
39517,88,1,1
39518,186,2,1
39520,305,1,2
39526,35,4,1
39527,101,1,3
39528,10,7,1
39529,363,5,1
39530,103,1,3
39533,190,1,1
39534,105,1,1
39535,104,2,1
39536,97,1,3
39537,19,3,1
39538,104,3,3
39542,97,2,3
39545,98,3,2
39546,35,1,1
39548,97,7,2
39554,40,4,1
39555,285,2,2
39560,40,1,1
39564,105,1,2
39567,97,10,3
39570,103,1,3
39572,97,1,2
39576,285,4,3
39578,287,2,1
39579,358,2,1
39580,105,1,3
39581,97,2,2
39583,35,6,2
39584,96,3,2
39588,29,1,1
39591,113,1,1
39593,40,1,1
39595,42,1,3
39596,70,2,3
39597,98,2,1
39599,102,2,1
39600,99,1,3
39601,98,2,1
39607,112,3,1
39614,188,1,1
39619,287,3,1
39621,98,1,2
39624,98,1,3
39626,102,1,1
39628,308,2,1
39641,77,1,1
39644,112,2,1
39647,349,1,1
39648,98,2,3
39649,97,4,2
39650,97,7,3
39663,103,1,3
39664,212,1,3
39668,43,5,2
39677,41,5,3
39678,97,3,3
39680,114,1,3
39683,105,1,2
39685,99,2,1
39687,188,1,1
39690,98,1,3
39695,41,2,2
39699,309,1,1
39706,100,3,3
39711,99,2,3
39715,89,2,1
39716,103,5,3
39720,310,5,1
39723,187,1,1
39724,99,1,3
39725,71,1,3
39733,100,1,3
39735,309,2,1
39736,100,1,1
39742,10,1,1
39752,90,1,2
39753,90,2,3
39756,94,2,2
39761,84,1,1
39763,95,1,3
39768,314,2,1
39771,80,2,3
39772,41,1,1
39776,293,7,1
39782,20,5,1
39785,124,1,2
39786,196,1,1
39790,348,1,3
39794,90,1,3
39795,91,1,3
39796,83,1,1
39797,347,1,3
39799,192,1,1
39801,69,1,1
39802,83,1,3
39810,39,1,1
39812,81,2,3
39813,119,1,1
39814,38,2,2
39815,196,1,1
39816,119,4,2
39827,28,8,2
39833,82,1,2
39837,192,1,1
39841,84,1,3
39846,92,5,3
39849,281,5,2
39851,194,3,1
39854,120,1,1
39855,385,1,3
39856,81,1,3
39857,96,2,3
39861,301,2,1
39865,28,3,1
39868,95,1,1
39870,95,2,3
39871,120,1,2
39876,67,4,3
39877,298,10,2
39879,82,1,3
39883,28,15,1
39884,96,3,1
39890,92,4,3
39891,95,2,1
39896,60,3,1
39897,120,1,3
39905,60,2,2
39906,95,7,3
39914,368,3,1
39916,27,2,1
39917,56,2,1
39918,84,2,1
39919,60,1,1
39921,55,6,2
39925,78,2,1
39926,113,21,3
39936,92,1,1
39940,293,2,1
39946,92,2,1
39947,96,2,1
39949,91,8,1
39952,55,2,1
39954,71,1,3
39956,86,2,3
39969,195,1,1
39970,125,2,1
39986,121,1,1
39987,119,1,1
39991,96,5,3
39992,28,2,1
39993,307,10,2
39994,44,4,1
39999,90,7,2
40000,119,1,1
40002,90,2,1
40003,96,1,1
40007,85,1,3
40009,391,1,1
40010,96,2,1
40013,96,1,3
40015,83,5,3
40019,72,1,3
40024,119,1,1
40026,119,9,1
40029,34,2,1
40031,391,2,2
40033,79,3,2
40034,93,1,3
40040,85,3,2
40042,27,1,1
40043,44,2,1
40048,20,1,2
40052,309,3,2
40054,94,4,3
40056,126,11,1
40059,79,3,3
40060,91,2,3
40063,78,2,1
40071,122,2,1
40073,80,14,2
40075,119,2,2
40076,126,1,1
40077,85,3,1
40080,98,1,3
40083,391,3,1
40084,297,3,1
40085,77,3,3
40086,119,3,1
40090,94,1,3
40093,79,4,2
40094,97,2,3
40098,196,2,3
40104,126,3,1
40105,17,3,2
40107,79,19,1
40108,107,1,1
40109,50,8,1
40120,80,1,3
40125,87,1,3
40129,86,7,3
40138,99,1,1
40140,94,1,3
40148,67,2,1
40149,94,3,3
40151,57,2,2
40159,123,1,1
40163,95,1,2
40164,98,1,3
40166,304,1,1
40168,92,2,3
40170,95,1,2
40183,91,1,3
40184,91,1,3
40197,97,1,3
40198,89,2,3
40200,101,1,3
40202,130,2,1
40211,102,1,3
40213,83,2,3
40217,202,3,1
40219,85,4,3
40221,294,2,1
40224,318,6,1
40226,113,1,2
40227,95,4,3
40230,319,2,2
40231,105,1,1
40234,357,2,1
40235,330,1,1
40236,101,1,3
40245,207,1,2
40246,98,2,2
40248,56,1,2
40252,312,2,1
40262,301,6,1
40265,89,1,3
40272,89,3,2
40278,207,1,2
40280,105,1,1
40281,108,1,2
40283,90,1,3
40285,390,1,1
40286,67,3,2
40287,32,1,1
40298,81,4,2
40314,85,1,1
40322,92,5,1
40328,134,1,1
40331,91,6,3
40333,62,4,1
40344,399,3,1
40346,314,2,1
40347,92,5,2
40349,211,2,1
40350,211,2,1
40351,95,3,2
40358,138,1,1
40359,95,1,1
40363,108,1,3
40364,140,1,1
40367,104,1,3
40369,90,1,3
40370,109,1,1
40372,90,2,1
40374,109,3,1
40377,105,1,1
40378,89,1,1
40380,141,1,2
40386,64,1,1
40399,393,4,3
40402,65,1,3
40407,377,2,1
40411,125,2,2
40416,77,3,3
40417,91,6,1
40418,395,2,3
40422,342,1,1
40426,388,1,1
40428,330,2,1
40434,225,3,1
40435,399,3,3
40439,147,5,3
40440,49,3,1
40447,80,1,3
40449,72,1,1
40455,233,4,1
40458,389,1,2
40469,324,2,2
40470,317,3,1
40475,340,3,1
40484,391,2,1
40488,347,4,1
40491,385,1,3
40492,75,4,1
40493,78,1,1
40496,386,1,3
40504,159,1,2
40506,61,3,3
40507,412,1,1
40508,152,1,2
40521,82,2,1
40522,62,1,1
40523,229,2,1
40524,385,1,1
40529,156,1,2
40530,391,2,3
40531,61,1,1
40533,82,4,2
40534,156,1,1
40541,348,3,1
40555,78,2,3
40571,163,2,2
40573,163,1,1
40574,80,1,3
40580,89,16,1
40589,181,2,1
40591,405,1,3
40592,434,1,1
40593,363,4,1
40594,252,1,1
40600,251,1,1
40605,118,6,2
40607,92,4,1
40608,96,3,3
40610,96,1,3
40615,92,2,1
40619,96,6,3
40624,35,1,1
40625,92,5,3
40626,96,1,3
40627,104,2,1
40629,97,2,3
40631,63,2,3
40632,93,4,3
40634,93,2,1
40635,64,2,3
40638,97,1,1
40640,110,2,2
40643,97,4,3
40644,69,26,2
40647,93,2,1
40648,93,1,1
40649,97,2,1
40651,97,2,3
40652,97,2,3
40653,356,3,1
40657,98,6,3
40659,98,1,4
40662,112,3,2
40663,98,1,3
40666,184,1,1
40667,185,1,1
40671,98,6,3
40673,98,2,1
40674,260,1,2
40678,185,2,1
40691,394,2,1
40692,63,1,1
40695,382,1,1
40696,99,2,3
40702,95,2,1
40704,99,1,1
40707,99,2,3
40710,99,2,3
40712,459,1,3
40714,179,5,2
40715,95,4,2
40718,99,3,1
40719,99,2,3
40720,99,2,2
40723,99,1,1
40724,99,1,1
40725,99,2,3
40726,99,4,3
40728,259,4,1
40731,95,6,3
40734,99,1,1
40735,99,7,3
40744,98,2,3
40746,131,1,3
40750,70,2,2
40751,102,1,3
40752,440,2,1
40753,375,5,1
40754,102,1,3
40755,98,5,3
40756,102,1,3
40758,185,2,3
40759,98,3,1
40761,397,1,1
40762,102,2,1
40763,102,1,3
40765,383,1,1
40766,102,2,1
40768,68,11,3
40769,102,2,3
40770,194,1,1
40771,185,1,1
40772,130,3,2
40776,102,3,3
40777,161,4,1
40778,98,2,3
40779,102,2,1
40780,102,2,3
40784,190,1,1
40787,190,2,1
40789,70,3,1
40790,190,2,1
40794,103,3,3
40795,14,3,2
40796,103,2,3
40797,106,1,3
40798,263,2,1
40799,103,1,3
40801,90,4,1
40803,99,3,1
40805,81,6,1
40807,112,1,3
40809,190,5,1
40812,461,4,3
40814,99,4,3
40815,274,1,1
40816,190,1,3
40818,81,1,2
40819,103,2,1
40820,190,2,2
40825,78,5,1
40826,70,3,1
40828,99,7,1
40830,461,1,3
40831,78,3,3
40832,103,1,1
40833,99,10,1
40834,116,2,1
40835,103,1,1
40836,461,1,1
40840,190,1,1
40842,462,1,1
40848,369,3,1
40855,191,2,3
40857,104,2,3
40858,104,3,3
40862,104,1,3
40863,463,1,3
40867,104,1,3
40868,79,3,3
40870,100,4,1
40871,104,2,1
40872,117,4,1
40876,79,1,1
40879,104,1,1
40880,422,3,1
40883,104,2,3
40886,104,1,3
40887,114,3,1
40889,104,4,3
40890,365,9,2
40891,117,2,1
40893,267,1,1
40894,93,6,1
40896,51,3,1
40898,104,1,1
40903,457,3,1
40908,189,4,3
40909,104,1,3
40915,104,2,3
40917,104,3,3
40918,100,5,3
40919,104,1,3
40920,104,3,3
40923,100,3,3
40924,68,1,3
40925,36,2,2
40926,104,1,3
40927,104,2,1
40929,104,1,1
40930,78,5,1
40936,104,1,3
40939,68,1,3
40940,100,3,3
40941,104,1,3
40942,104,3,3
40950,105,1,1
40951,105,6,3
40952,105,4,1
40953,94,10,1
40958,189,1,2
40960,105,1,3
40961,127,1,1
40963,364,2,1
40965,105,1,3
40968,105,1,3
40970,430,1,1
40974,188,1,3
40975,69,3,1
40978,105,2,1
40985,105,2,3
40988,192,1,1
40989,191,3,2
40993,105,2,3
40995,92,2,1
40996,105,1,3
40997,105,1,1
40998,101,2,2
41000,112,2,2
41001,105,1,1
41003,442,2,1
41004,78,3,3
41005,190,2,1
41006,113,5,3
41009,105,3,3
41011,90,1,3
41016,105,3,3
41017,101,2,3
41019,105,2,1
41020,90,1,1
41021,462,1,3
41026,105,10,3
41027,83,5,1
41028,265,1,1
41033,101,4,3
41034,106,2,1
41035,37,2,1
41038,99,17,2
41041,73,1,1
41042,120,1,1
41043,127,7,2
41044,106,2,1
41045,106,1,1
41046,106,1,1
41049,106,2,3
41050,268,2,1
41051,102,2,1
41053,403,5,3
41056,106,2,3
41059,79,4,2
41060,463,1,1
41061,84,7,1
41065,102,4,3
41066,102,5,3
41080,106,1,1
41081,270,3,1
41082,84,1,1
41083,191,1,1
41084,267,1,2
41085,102,3,3
41086,457,1,2
41087,88,2,1
41092,106,6,3
41093,102,5,1
41094,273,1,1
41095,84,2,1
41096,459,1,3
41097,83,2,1
41109,109,1,2
41110,82,2,1
41114,454,3,3
41116,397,1,1
41118,83,1,2
41120,81,2,1
41121,105,2,1
41122,196,1,3
41123,199,1,1
41127,82,3,1
41131,84,1,1
41133,78,2,1
41134,379,1,1
41135,197,2,1
41136,173,1,1
41141,124,2,1
41144,84,2,1
41148,386,3,3
41150,461,5,1
41152,118,2,1
41156,117,2,2
41158,107,5,1
41160,84,3,3
41161,183,2,3
41165,141,3,1
41168,84,1,2
41170,271,1,2
41175,84,2,3
41176,79,1,1
41177,197,4,2
41182,112,2,1
41183,199,2,2
41187,90,1,3
41190,87,6,1
41193,90,1,1
41197,79,1,1
41201,204,2,2
41202,90,4,2
41205,85,1,3
41209,90,3,3
41211,183,1,2
41212,91,1,3
41213,86,3,1
41215,91,1,1
41218,462,1,3
41220,197,5,1
41222,86,1,2
41224,91,1,1
41225,91,10,1
41229,80,2,3
41230,88,1,1
41232,88,4,3
41234,91,1,1
41235,428,2,3
41236,91,7,3
41241,109,3,3
41242,184,3,3
41243,200,2,1
41246,94,1,3
41247,88,4,2
41248,194,2,3
41250,83,1,2
41254,94,2,3
41255,279,2,1
41257,90,7,1
41260,95,4,3
41261,92,2,1
41263,90,5,2
41264,392,13,1
41265,193,1,3
41267,92,3,1
41272,117,1,1
41273,120,1,1
41279,95,4,3
41280,95,4,3
41281,410,2,3
41282,401,1,1
41283,85,5,2
41285,107,4,1
41286,114,3,1
41289,96,2,3
41298,474,3,1
41299,93,1,1
41300,93,2,1
41304,92,1,1
41306,202,3,2
41307,119,1,2
41308,475,4,3
41310,97,1,2
41314,94,1,2
41315,477,1,1
41316,94,1,3
41318,95,3,3
41320,478,2,1
41322,95,1,1
41323,280,4,1
41324,95,2,1
41327,108,2,1
41328,94,2,1
41329,95,1,1
41331,95,5,1
41333,130,5,2
41334,88,2,2
41336,164,4,2
41338,94,4,1
41339,116,4,3
41345,93,8,1
41346,98,1,1
41348,110,7,1
41349,98,1,1
41350,97,3,1
41351,54,4,1
41352,101,3,1
41354,98,1,1
41355,283,1,3
41358,101,2,3
41359,147,4,1
41360,98,11,2
41361,474,1,1
41363,55,1,1
41364,97,3,1
41367,98,3,1
41369,157,12,1
41374,99,3,2
41376,102,3,3
41377,204,2,2
41378,476,4,3
41381,288,11,1
41383,98,5,3
41393,98,2,1
41395,130,2,1
41396,386,1,3
41400,100,5,2
41401,213,1,1
41402,213,1,1
41404,15,3,3
41405,94,8,3
41406,189,1,3
41408,99,1,1
41409,463,6,1
41410,380,3,1
41411,94,1,3
41412,99,2,2
41413,98,3,1
41415,93,3,3
41416,213,1,1
41417,93,1,3
41426,94,2,3
41427,94,1,1
41429,157,4,1
41431,91,1,2
41436,100,2,2
41438,93,1,3
41439,93,7,3
41441,100,4,2
41444,127,8,1
41445,94,1,2
41446,186,2,1
41451,186,6,1
41453,97,2,3
41454,98,5,3
41458,189,5,1
41459,94,1,2
41463,84,4,1
41464,103,2,3
41466,294,1,1
41467,293,1,1
41473,95,6,3
41474,94,3,3
41476,102,3,1
41477,96,2,2
41481,292,1,1
41483,92,3,3
41484,99,1,1
41487,98,1,3
41490,97,4,3
41492,92,2,1
41493,96,1,3
41495,131,2,1
41496,95,1,3
41499,98,3,3
41500,95,1,3
41502,95,1,3
41507,79,3,1
41508,139,4,3
41511,100,1,1
41513,99,4,1
41514,97,4,1
41519,295,1,1
41522,191,1,1
41529,132,4,1
41530,98,4,3
41533,99,5,3
41541,91,3,1
41543,95,3,3
41546,38,1,1
41547,224,1,2
41549,81,2,2
41551,37,5,3
41553,100,2,2
41554,80,1,1
41556,129,2,1
41560,95,3,2
41561,95,2,2
41566,24,2,2
41572,92,3,1
41574,105,3,3
41575,105,3,1
41577,105,2,3
41578,99,4,1
41579,106,1,3
41581,105,2,3
41582,134,1,2
41583,103,3,3
41584,105,3,3
41585,91,2,1
41586,104,2,3
41587,106,1,3
41588,92,4,3
41589,105,2,3
41590,104,2,3
41592,103,1,3
41593,103,2,1
41598,135,3,1
41603,479,1,1
41605,107,2,3
41607,114,2,1
41609,88,2,2
41610,31,3,1
41611,92,2,3
41612,113,3,3
41613,112,1,1
41614,141,2,3
41615,99,2,3
41618,100,1,3
41621,114,2,1
41623,45,1,1
41624,46,7,2
41631,95,1,2
41632,50,2,1
41637,114,1,1
41638,228,1,1
41640,105,7,2
41642,98,3,3
41643,120,1,1
41644,119,1,2
41645,120,2,1
41646,239,2,1
41648,121,1,2
41649,121,1,3
41653,41,1,3
41654,120,1,3
41656,121,1,3
41657,50,4,1
41659,119,1,3
41660,119,5,3
41665,122,2,1
41666,122,2,3
41668,108,1,1
41669,93,1,1
41670,120,4,2
41673,141,13,1
41675,107,2,3
41678,142,1,1
41679,119,1,1
41682,115,3,2
41683,94,1,3
41684,119,1,3
41688,109,1,3
41689,191,2,3
41692,169,3,1
41693,133,1,1
41695,410,2,1
41698,63,7,1
41704,40,5,3
41707,193,1,2
41710,495,1,1
41712,58,3,1
41713,107,4,3
41715,114,1,1
41716,216,2,1
41718,96,2,1
41719,187,16,1
41729,92,5,2
41730,183,1,3
41735,58,1,2
41736,183,1,1
41738,175,2,3
41739,321,1,2
41741,93,1,3
41743,183,1,3
41744,184,1,3
41748,187,1,3
41749,102,1,1
41751,187,1,1
41755,62,3,1
41757,102,1,3
41758,131,1,2
41761,98,6,2
41762,113,2,1
41764,67,2,3
41766,216,1,1
41770,327,1,1
41774,48,2,1
41775,152,6,1
41779,120,1,2
41781,134,1,2
41782,182,1,3
41783,182,2,3
41784,42,1,1
41785,68,1,2
41786,139,2,1
41787,57,2,3
41789,99,5,1
41794,57,1,1
41795,183,1,3
41796,183,1,3
41798,518,1,1
41800,50,2,3
41801,85,19,1
41802,182,2,2
41813,246,5,1
41814,140,3,1
41819,136,8,2
41822,168,5,4
41825,69,2,1
41826,183,2,3
41829,105,1,3
41831,97,2,3
41832,184,3,1
41835,184,1,3
41837,183,5,3
41839,135,1,1
41841,185,2,1
41842,183,1,1
41843,60,1,3
41845,119,5,1
41849,183,1,3
41852,241,1,3
41853,126,4,1
41855,182,1,1
41858,57,1,1
41859,57,1,1
41861,147,5,1
41863,143,3,1
41865,165,3,1
41871,187,2,1
41886,187,3,3
41889,186,1,1
41890,137,20,1
41891,109,3,1
41894,62,3,1
41897,104,3,1
41898,183,1,1
41899,336,1,1
41900,183,3,1
41901,195,2,3
41902,258,3,2
41906,337,1,1
41907,183,2,3
41908,187,2,3
41912,146,2,1
41913,184,1,3
41914,189,1,1
41915,183,4,3
41916,106,2,1
41917,334,3,2
41918,183,4,3
41921,184,1,3
41922,184,1,3
41926,208,1,3
41930,188,2,2
41932,335,2,1
41934,128,3,2
41937,149,2,1
41938,184,2,3
41939,185,1,3
41940,107,2,3
41941,175,4,3
41943,184,3,3
41946,183,2,3
41948,107,1,3
41949,139,1,2
41951,106,1,1
41952,183,1,3
41954,184,5,1
41955,185,1,3
41956,161,1,1
41959,74,2,3
41960,182,2,1
41961,184,1,3
41962,185,2,1
41963,430,2,1
41964,183,3,3
41966,52,4,1
41968,126,3,3
41971,76,3,1
41973,200,2,1
41974,153,3,1
41976,77,3,1
41977,185,3,1
41978,185,2,2
41980,180,5,1
41984,111,3,1
41986,188,1,3
41987,186,1,3
41989,158,1,1
41990,267,1,1
41991,75,3,1
41992,180,3,3
41993,515,1,1
42001,81,3,1
42003,111,8,2
42005,183,3,3
42007,148,1,3
42009,56,1,2
